Region,Year,Date,Price,Rent,price_growth,rent_growth,inventory_change,price_rent_ratio,RHFI,StateCode
10012,2017,2017-07-15 22:00:00.000000,3307280.218373975,3339.2725691244264,-0.013848108842981452,0.0005944183291673455,0.013848108842981452,990.6987174827764,346.7384383536582,NY
10012,2018,2018-07-15 22:00:00.000000,2863019.2737594214,3395.3812907182487,-0.0018268219063387696,0.0022476989358168886,0.0018268219063387696,843.4998107130835,295.22456121950853,NY
10012,2019,2019-07-15 22:00:00.000000,2913358.387394514,3507.3207796662573,0.002061506199753103,0.004609413312927228,-0.002061506199753103,830.8100530443711,290.7853681259823,NY
10012,2020,2020-07-15 20:00:00.000000,2847070.7033323846,3306.3661270606094,-0.007853922260734864,-0.016941865434770387,0.007853922260734864,863.8433066393031,302.3382346856518,NY
10012,2021,2021-07-15 22:00:00.000000,2841782.3332359106,3334.319551347569,0.009950251691759773,0.02342139222845635,-0.009950251691759773,859.2374392418792,300.74226562636466,NY
10012,2022,2022-07-15 22:00:00.000000,3092421.524496324,4090.1196035781195,-0.00039580114460985305,0.006162024524992519,0.00039580114460985305,757.1760376303223,265.0126674650027,NY
10012,2023,2023-07-15 22:00:00.000000,2775035.7537097163,4289.5668214915195,-0.011241780432515771,0.002896366628634591,0.011241780432515771,647.4690990205066,226.6097051293084,NY
10012,2024,2024-07-15 20:00:00.000000,2558986.193131599,4458.964923295711,-0.004912225630392952,0.0034845534560645577,0.004912225630392952,574.2983885959001,201.00292241772254,NY
10012,2025,2025-07-15 22:00:00.000000,2586138.703611446,4744.630473149688,0.007172810873164848,0.007905278738558527,-0.007172810873164848,545.3285086329805,190.86978684218383,NY
10012,2026,2026-02-14 00:00:00.000000,2779453.2828120477,4896.415922125725,0.0165326948319241,0.005513906422120685,-0.0165326948319241,567.6410172121789,198.6828985182214,NY
10013,2015,2015-07-15 22:00:00.000000,4407534.390388766,4124.778225343182,0.006409548163258616,0.001114081878589801,-0.006409548163258616,1068.7390062855166,374.0617593129799,NY
10013,2016,2016-07-15 20:00:00.000000,4677419.397474981,4159.624070704883,0.0019914075561587676,-0.000768698363223704,-0.0019914075561587676,1124.8959084259866,393.71431034282296,NY
10013,2017,2017-07-15 22:00:00.000000,4493196.764755965,4188.455760887189,-0.011064199185157655,0.0025414302522241325,0.011064199185157655,1073.4286473651116,375.6955559742062,NY
